2026-05-28 09:10:35 | INFO     | main | Zecpath ATS API started
2026-05-28 09:10:56 | INFO     | __main__ | ATS accuracy test started. total_cases=20 job_id=JOB-INDUSTRIAL_QUALITY_ENGINEER
2026-05-28 09:10:56 | INFO     | __main__ | Running pipeline. candidate_id=C001
2026-05-28 09:10:58 | INFO     | routers.resume | Resume uploaded — resume_id=R-C001-3C2F9515, candidate_id=C001, path=data\uploads\C001_R-C001-3C2F9515.pdf
2026-05-28 09:10:58 | INFO     | __main__ | Resume uploaded. candidate_id=C001 resume_id=R-C001-3C2F9515
2026-05-28 09:11:00 | INFO     | routers.resume | Parse job enqueued — rq_job_id=366d2514-618c-4978-85f4-e35e9a2f7693, candidate_id=C001
2026-05-28 09:11:00 | INFO     | __main__ | Parse triggered. candidate_id=C001 rq_job_id=366d2514-618c-4978-85f4-e35e9a2f7693
2026-05-28 09:11:01 | INFO     | worker.task_handlers | Parse pipeline started — candidate_id=C001, resume_id=R-C001-3C2F9515
2026-05-28 09:11:01 | INFO     | parsers | Starting resume extraction pipeline for: data\uploads\C001_R-C001-3C2F9515.pdf
2026-05-28 09:11:01 | INFO     | parsers | Detected file type: .pdf | Selecting reader...
2026-05-28 09:11:01 | INFO     | parsers | Using PDFReader
2026-05-28 09:11:02 | INFO     | parsers.pdf_reader | PDF extraction successful: C001_R-C001-3C2F9515.pdf | Pages extracted: 1
2026-05-28 09:11:02 | INFO     | parsers.pdf_reader | PDF extraction successful: C001_R-C001-3C2F9515.pdf | Pages extracted: 1
2026-05-28 09:11:02 | INFO     | parsers | Raw text extracted | Length: 5272 chars
2026-05-28 09:11:02 | INFO     | parsers | Passing raw text to TextCleaner...
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Starting text cleaning | Input length: 5272 chars
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Starting text cleaning | Input length: 5272 chars
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 1 complete: Special characters removed
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 1 complete: Special characters removed
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 2 complete: Bullet points normalized
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 2 complete: Bullet points normalized
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 3 complete: Whitespace normalized
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 3 complete: Whitespace normalized
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 4 complete: Section headings normalized
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 4 complete: Section headings normalized
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 5 complete: Broken words fixed
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 5 complete: Broken words fixed
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 6 complete: Noise removed
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Step 6 complete: Noise removed
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Text cleaning complete | Before: 5272 chars | After: 1707 chars | Reduced by: 3565 chars
2026-05-28 09:11:02 | INFO     | parsers.text_cleaner | Text cleaning complete | Before: 5272 chars | After: 1707 chars | Reduced by: 3565 chars
2026-05-28 09:11:02 | INFO     | parsers | Text cleaning complete | Final length: 1707 chars
2026-05-28 09:11:02 | INFO     | parsers | Resume extraction pipeline complete.
2026-05-28 09:11:02 | INFO     | parsers.section_classifier | classify() complete. Sections detected: ['summary', 'skills']
2026-05-28 09:11:02 | INFO     | parsers.section_classifier | classify() complete. Sections detected: ['summary', 'skills']
2026-05-28 09:11:02 | INFO     | parsers.section_tagger | Tagging sections for candidate 'C001'. Raw sections: ['header', 'other', 'summary', 'skills']
2026-05-28 09:11:02 | INFO     | parsers.section_tagger | Tagging sections for candidate 'C001'. Raw sections: ['header', 'other', 'summary', 'skills']
2026-05-28 09:11:02 | INFO     | parsers.section_tagger | Tagging complete for 'C001'. Sections found: 2, Total lines processed: 40
2026-05-28 09:11:02 | INFO     | parsers.section_tagger | Tagging complete for 'C001'. Sections found: 2, Total lines processed: 40
2026-05-28 09:11:02 | INFO     | ats_engine.skill_extractor | Starting skill extraction (top_n=20).
2026-05-28 09:11:02 | INFO     | ats_engine.skill_extractor | Raw detected skills (4): ['Excel', 'Statistical Process Control', 'Failure Mode and Effects Analysis', '5S']
2026-05-28 09:11:02 | INFO     | ats_engine.skill_extractor | After stack expansion (4): ['Excel', 'Statistical Process Control', 'Failure Mode and Effects Analysis', '5S']
2026-05-28 09:11:02 | INFO     | ats_engine.skill_extractor | After deduplication (4): ['Excel', 'Statistical Process Control', 'Failure Mode and Effects Analysis', '5S']
2026-05-28 09:11:02 | INFO     | ats_engine.skill_extractor | Extraction complete. Returning 4 skills (of 4 detected).
2026-05-28 09:11:02 | WARNING  | ats_engine.experience_parser | No 'experience' section found in segmented_resume. Returning [].
2026-05-28 09:11:02 | WARNING  | parsers.education_parser | No 'education' section found. Returning [].
2026-05-28 09:11:02 | WARNING  | parsers.education_parser | No 'education' section found. Returning [].
2026-05-28 09:11:02 | INFO     | worker.task_handlers | Parse pipeline completed — candidate_id=C001, sections_found=['candidate_id', 'total_sections_found', 'sections', 'unclassified_content', 'tagging_metadata']
2026-05-28 09:11:02 | INFO     | worker.task_handlers | Parsed profile stored in Redis — key=parsed_profile:C001:R-C001-3C2F9515, ttl=86400s
2026-05-28 09:11:02 | INFO     | routers.jobs | Job status polled — job_id=366d2514-618c-4978-85f4-e35e9a2f7693, status=finished
2026-05-28 09:11:02 | INFO     | __main__ | Job finished. rq_job_id=366d2514-618c-4978-85f4-e35e9a2f7693
2026-05-28 09:11:05 | INFO     | scoring.ats_scorer | Starting ATS scoring for job: 'Industrial Quality Engineer'.
2026-05-28 09:11:05 | WARNING  | scoring.ats_scorer | Must-have skills missing: ['Industrial engineering concepts', 'Process optimization and workflow analysis', 'Lean and Six Sigma methodologies']
2026-05-28 09:11:05 | WARNING  | scoring.ats_scorer | Must-have filter failed for 'Industrial Quality Engineer' — instant reject.
2026-05-28 09:11:05 | INFO     | routers.ats | Scoring completed — candidate_id=C001, final_score=0.00
2026-05-28 09:11:05 | INFO     | __main__ | Score received. candidate_id=C001 job_id=JOB-INDUSTRIAL_QUALITY_ENGINEER
2026-05-28 09:11:05 | INFO     | __main__ | Running pipeline. candidate_id=C002
2026-05-28 09:11:07 | INFO     | routers.resume | Resume uploaded — resume_id=R-C002-92B394CD, candidate_id=C002, path=data\uploads\C002_R-C002-92B394CD.pdf
2026-05-28 09:11:07 | INFO     | __main__ | Resume uploaded. candidate_id=C002 resume_id=R-C002-92B394CD
2026-05-28 09:11:09 | INFO     | routers.resume | Parse job enqueued — rq_job_id=40fb8986-f44c-44cf-bd62-cac45fed0f13, candidate_id=C002
